sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
seed2-fail,fail,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed1-robust,robust,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed2-fail,fail,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed2-robust,robust,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed3-pass,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed4-pass,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed5-pass,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed1-fail,fail,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-robust,robust,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-fail,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed2-robust,robust,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed4-pass,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed5-pass,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed1-fail,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed1-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed1-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed1-robust,robust,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed2-fail,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed2-no-tmdriv,no_tmdriv,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed2-reset-locks-only,reset_locks_only,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed2-robust,robust,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed3-pass,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed4-pass,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed5-pass,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed1-fail,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,1091.5,2131.0,2562.0,2562.0,2562.0
seed1-no-tmdriv,no_tmdriv,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,780.0,1991.0,2746.0,2746.0,2746.0
seed1-reset-locks-only,reset_locks_only,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,959.0,2009.0,3410.0,3410.0,3410.0
seed1-robust,robust,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,730.5,1796.0,1807.0,1807.0,1807.0
seed2-fail,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,1100.5,1781.0,2111.0,2111.0,2111.0
seed2-no-tmdriv,no_tmdriv,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,823.5,1769.0,1868.0,1868.0,1868.0
seed2-reset-locks-only,reset_locks_only,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,967.0,1934.0,3509.0,3509.0,3509.0
seed2-robust,robust,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,750.0,1687.0,2819.0,2819.0,2819.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,870.5,1754.0,2665.0,2665.0,2665.0
seed4-pass,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,691.5,2012.0,2221.0,2221.0,2221.0
seed5-pass,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,40,0.0,1163.5,1866.0,2585.0,2585.0,2585.0
seed1-fail,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1234.5,2216.0,3444.0,3444.0,3444.0
seed1-no-tmdriv,no_tmdriv,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1204.5,2079.0,2831.0,2831.0,2831.0
seed1-reset-locks-only,reset_locks_only,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1306.5,2101.0,3506.0,3506.0,3506.0
seed1-robust,robust,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1179.0,1886.0,1921.0,1921.0,1921.0
seed2-fail,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1242.0,1848.0,1944.0,1944.0,1944.0
seed2-no-tmdriv,no_tmdriv,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1296.5,1812.0,1856.0,1856.0,1856.0
seed2-reset-locks-only,reset_locks_only,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1335.0,2128.0,3599.0,3599.0,3599.0
seed2-robust,robust,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1179.0,1728.0,2982.0,2982.0,2982.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1344.5,1835.0,2694.0,2694.0,2694.0
seed4-pass,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1212.5,2096.0,2224.0,2224.0,2224.0
seed5-pass,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,40,0.0,1331.0,1962.0,2500.0,2500.0,2500.0
seed1-fail,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,1105.0,2311.0,2809.0,2809.0,2809.0
seed1-no-tmdriv,no_tmdriv,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,884.0,2029.0,2637.0,2637.0,2637.0
seed1-reset-locks-only,reset_locks_only,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,998.5,2194.0,3440.0,3440.0,3440.0
seed1-robust,robust,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,1210.0,1963.0,2023.0,2023.0,2023.0
seed2-fail,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,1208.5,1940.0,2094.0,2094.0,2094.0
seed2-no-tmdriv,no_tmdriv,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,925.5,1804.0,1952.0,1952.0,1952.0
seed2-reset-locks-only,reset_locks_only,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,1279.0,1947.0,3500.0,3500.0,3500.0
seed2-robust,robust,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,1044.0,1824.0,2687.0,2687.0,2687.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,989.0,1929.0,2937.0,2937.0,2937.0
seed4-pass,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,849.0,1945.0,2032.0,2032.0,2032.0
seed5-pass,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,40,0.0,1179.0,1784.0,2667.0,2667.0,2667.0
seed1-fail,fail,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,1280.0,2256.0,3025.0,3025.0,3025.0
seed1-no-tmdriv,no_tmdriv,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,910.5,1761.0,2852.0,2852.0,2852.0
seed1-reset-locks-only,reset_locks_only,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,1276.0,2023.0,3665.0,3665.0,3665.0
seed1-robust,robust,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,899.5,2042.0,2240.0,2240.0,2240.0
seed2-fail,fail,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,1257.5,2201.0,2338.0,2338.0,2338.0
seed2-no-tmdriv,no_tmdriv,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,1204.5,1863.0,2167.0,2167.0,2167.0
seed2-reset-locks-only,reset_locks_only,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,1331.5,2536.0,3621.0,3621.0,3621.0
seed2-robust,robust,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,1279.0,2016.0,3049.0,3049.0,3049.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,1279.0,2371.0,2464.0,2464.0,2464.0
seed4-pass,pass,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,1179.0,1911.0,2161.0,2161.0,2161.0
seed5-pass,pass,direct_max,dq_iologic,lane0,dq3,,endpoint,40,0.0,1279.0,1965.0,2492.0,2492.0,2492.0
seed1-fail,fail,direct_max,dq_iologic,lane0,dq4,,endpoint,40,0.0,907.0,2303.0,3608.0,3608.0,3608.0
seed1-no-tmdriv,no_tmdriv,direct_max,dq_iologic,lane0,dq4,,endpoint,40,0.0,892.0,2167.0,2993.0,2993.0,2993.0
seed1-reset-locks-only,reset_locks_only,direct_max,dq_iologic,lane0,dq4,,endpoint,40,0.0,813.5,2249.0,3592.0,3592.0,3592.0
seed1-robust,robust,direct_max,dq_iologic,lane0,dq4,,endpoint,40,0.0,659.5,1616.0,2049.0,2049.0,2049.0
seed2-fail,fail,direct_max,dq_iologic,lane0,dq4,,endpoint,40,0.0,892.5,1939.0,2049.0,2049.0,2049.0
seed2-no-tmdriv,no_tmdriv,direct_max,dq_iologic,lane0,dq4,,endpoint,40,0.0,766.0,1832.0,1945.0,1945.0,1945.0
seed2-reset-locks-only,reset_locks_only,direct_max,dq_iologic,lane0,dq4,,endpoint,40,0.0,1030.0,2029.0,3759.0,3759.0,3759.0
seed2-robust,robust,direct_max,dq_iologic,lane0,dq4,,endpoint,40,0.0,764.0,1817.0,3066.0,3066.0,3066.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq4,,endpoint,40,0.0,985.5,1919.0,2604.0,2604.0,2604.0
